ClaimID,ScheduleNumber,ClaimNumber,DateFiled,CreditorName,TotalCurrentClaimAmount,DebtorName
5225523,  ,1224,03/13/2023,Name on file," $12,530.00",FTX Trading Ltd.
5225540,  ,1225,03/13/2023,Name on file," $617,198.70",FTX Trading Ltd.
5225545,  ,1227,03/13/2023,Name on file," $26,784.60",FTX Trading Ltd.
5225546,  ,1228,03/13/2023,Name on file," $65,000.00",FTX Trading Ltd.
5225547,  ,1229,03/13/2023,Name on file," $19,500.00",FTX Trading Ltd.
5225553,  ,1230,03/13/2023,Name on file," $4,042.97",FTX Trading Ltd.
5225594,  ,1231,03/14/2023,Name on file," $2,397.70",FTX Trading Ltd.
5225597,  ,1232,03/14/2023,Name on file," $29,275.93",FTX Trading Ltd.
5225598,  ,1233,03/14/2023,Name on file, $923.84,FTX Trading Ltd.
5225600,  ,1234,03/14/2023,Name on file, $325.00,FTX Trading Ltd.
5225603,  ,1235,03/13/2023,Name on file," $27,452.62",FTX Trading Ltd.
7576146, 7576146,12219,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6848391, 6848391,12220,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6852959, 6852959,12221,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6534249, 6534249,12222,07/16/2023,Name on file, $0.00,West Realm Shires Services Inc.
6805031, 6805031,12223,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6842856, 6842856,12224,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6772246, 6772246,12225,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
8576434,  ,12226,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6821297, 6821297,12227,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6799273, 6799273,12228,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
8576437,  ,12229,07/16/2023,Name on file, $0.00,West Realm Shires Services Inc.
6801651, 6801651,12230,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6712932, 6712932,12231,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
5993301, 5993301,12232,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6835864, 6835864,12233,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6834047, 6834047,12234,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6716743, 6716743,12235,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6679544, 6679544,12236,07/16/2023,Name on file, $0.00,FTX EU Ltd.
6840122, 6840122,12237,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6806804, 6806804,12238,07/16/2023,Name on file, $0.00,FTX Trading Ltd.
6727484, 6727484,24328,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6666804, 6666804,24329,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
7452126, 7452126,24330,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6791362, 6791362,24331,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6800640, 6800640,24332,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6776397, 6776397,24333,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6278888, 6278888,24334,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6779364, 6779364,24335,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6843992, 6843992,24336,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6851385, 6851385,24337,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6770709, 6770709,24338,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
8588637,  ,24339,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6814526, 6814526,24340,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6757109, 6757109,24341,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6840145, 6840145,24342,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6801904, 6801904,24343,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6845151, 6845151,24344,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
8588643,  ,24345,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
5448827, 5448827,24346,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6308725, 6308725,24347,07/25/2023,Name on file, $0.00,FTX Trading Ltd.
6748333, 6748333,20947,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6767887, 6767887,20948,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6760482, 6760482,20949,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6837704, 6837704,20950,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
8585222,  ,20951,07/21/2023,Name on file, $0.00,West Realm Shires Services Inc.
6594762, 6594762,20952,07/21/2023,Name on file, $0.00,West Realm Shires Services Inc.
6843155, 6843155,20953,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
8585225,  ,20954,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
8585226,  ,20955,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6860942, 6860942,20956,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6842259, 6842259,20957,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6527717, 6527717,20958,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6674237, 6674237,20959,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
7459186, 7459186,20960,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6807811, 6807811,9010,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6763855, 6763855,9011,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6565653, 6565653,9012,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6210351, 6210351,9013,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
5541305, 5541305,9014,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
5775387, 5775387,9015,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
5988085, 5988085,9016,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6754349, 6754349,9017,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
5431364, 5431364,9018,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6361633, 6361633,9019,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6849139, 6849139,9020,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
5366455, 5366455,9021,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
5636907, 5636907,9022,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6777718, 6777718,9023,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
5478868, 5478868,9024,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6779039, 6779039,9025,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6029579, 6029579,9026,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
5470445, 5470445,9027,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6704829, 6704829,9028,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
5726033, 5726033,9029,07/13/2023,Name on file, $0.00,FTX Trading Ltd.
6796959, 6796959,14345,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6791709, 6791709,14346,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6798279, 6798279,14347,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6830252, 6830252,14348,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
7449259, 7449259,14349,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6844221, 6844221,14350,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6842823, 6842823,14351,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
5697340, 5697340,14352,07/17/2023,Name on file, $0.00,FTX EU Ltd.
6252928, 6252928,14353,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6850244, 6850244,14354,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6852236, 6852236,14355,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8578565,  ,14356,07/17/2023,Name on file, $0.00,West Realm Shires Services Inc.
6031020, 6031020,14357,07/17/2023,Name on file, $0.00,FTX EU Ltd.
6819517, 6819517,14358,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6775605, 6775605,14359,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
5993071, 5993071,14360,07/17/2023,Name on file, $0.00,West Realm Shires Services Inc.
6801038, 6801038,14361,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
7448657, 7448657,14362,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8578572,  ,14363,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
7371128, 7371128,14364,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6834544, 6834544,14897,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6759135, 6759135,14898,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
5405669, 5405669,14899,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6785778, 6785778,14900,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
5751621, 5751621,14901,07/17/2023,Name on file, $0.00,FTX EU Ltd.
6803822, 6803822,14902,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6838661, 6838661,14903,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6448220, 6448220,14904,07/17/2023,Name on file, $0.00,West Realm Shires Services Inc.
6764535, 6764535,14905,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6852499, 6852499,14906,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6760594, 6760594,14907,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8579118,  ,14908,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
7459839, 7459839,14909,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6800945, 6800945,14910,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6779416, 6779416,14911,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6525645, 6525645,14912,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6854879, 6854879,14913,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8579124,  ,14914,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6848978, 6848978,14915,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6883725, 6883725,14916,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6804008, 6804008,9517,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
7532893, 7532893,9518,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6696341, 6696341,9519,07/14/2023,Name on file, $0.00,FTX EU Ltd.
6759989, 6759989,9520,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6807637, 6807637,9521,07/14/2023,Name on file, $0.00,FTX EU Ltd.
8573730,  ,9522,07/14/2023,Name on file, $0.00,FTX EU Ltd.
6477401, 6477401,9523,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6824824, 6824824,9524,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6662879, 6662879,9525,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6772301, 6772301,9526,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5363380, 5363380,9527,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6198168, 6198168,9528,07/14/2023,Name on file, $0.00,FTX EU Ltd.
6765427, 6765427,9529,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6262144, 6262144,9530,07/14/2023,Name on file, $0.00,FTX EU Ltd.
6854218, 6854218,9531,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6788760, 6788760,9532,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6851668, 6851668,16559,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6130632, 6130632,16560,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
5743812, 5743812,16561,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6871672, 6871672,16562,07/18/2023,Name on file, $0.00,West Realm Shires Services Inc.
6760949, 6760949,16563,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8580822,  ,16564,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6833742, 6833742,16565,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6846204, 6846204,16566,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6813383, 6813383,16567,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6841115, 6841115,16568,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6172755, 6172755,16569,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8580828,  ,16570,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6775192, 6775192,16571,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6755158, 6755158,16572,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6849202, 6849202,16573,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8580832,  ,16574,07/18/2023,Name on file, $0.00,FTX EU Ltd.
6772043, 6772043,16575,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6802795, 6802795,16576,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6834840, 6834840,16577,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8580836,  ,16578,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6841371, 6841371,38963,08/14/2023,Name on file, $0.00,FTX Trading Ltd.
6686416, 6686416,38964,08/14/2023,Name on file, $0.00,FTX Trading Ltd.
6626060, 6626060,38965,08/14/2023,Name on file, $0.00,West Realm Shires Services Inc.
5774094, 5774094,38966,08/14/2023,Name on file, $0.00,FTX Trading Ltd.
5226262,  ,1236,03/15/2023,Name on file," $21,793.18",FTX Trading Ltd.
5226268,  ,1237,03/15/2023,Name on file," $4,867.91",FTX Trading Ltd.
5226275,  ,1238,03/15/2023,Name on file," $1,379,961.90",FTX Trading Ltd.
5226293,  ,1239,03/15/2023,Name on file," $2,000.00",FTX Trading Ltd.
5226299,  ,1240,03/15/2023,Name on file," $16,500.00",FTX Trading Ltd.
5226380,  ,1242,03/10/2023,Name on file, $0.00,FTX Trading Ltd.
5226382,  ,1243,03/14/2023,Name on file," $120,902.38",FTX Trading Ltd.
5226383,  ,1244,03/14/2023,Name on file," $31,506.00",FTX Trading Ltd.
5226384,  ,1245,03/14/2023,Name on file," $370,549.00",FTX Trading Ltd.
5226385,  ,1246,03/14/2023,Name on file," $173,856.30",FTX Trading Ltd.
5226386,  ,1247,03/14/2023,Name on file," $31,506.00",FTX Trading Ltd.
5226388,  ,1248,03/14/2023,Name on file," $8,864.00",FTX Trading Ltd.
5226389,  ,1249,03/14/2023,Name on file," $32,226.03",FTX Trading Ltd.
5226390,  ,1250,03/15/2023,Name on file," $109,000.00",FTX Trading Ltd.
5226391,  ,1251,03/15/2023,Name on file," $5,211.00",FTX Trading Ltd.
5226392,  ,1252,03/15/2023,Name on file," $877,813.18",FTX Trading Ltd.
5226394,  ,1253,03/15/2023,Name on file," $10,359.00",FTX Trading Ltd.
5226395,  ,1254,03/15/2023,Name on file," $282,705.18",FTX Trading Ltd.
5226396,  ,1255,03/15/2023,Name on file," $10,000.00",FTX Trading Ltd.
5226397,  ,1256,03/15/2023,Name on file," $47,954.80",FTX Trading Ltd.
6799976, 6799976,17102,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6716750, 6716750,17103,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6819600, 6819600,17104,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6844726, 6844726,17105,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6839075, 6839075,17106,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
7578905, 7578905,17107,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6852704, 6852704,17108,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6817353, 6817353,17109,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6829656, 6829656,17110,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
7457700, 7457700,17111,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6800870, 6800870,17112,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6801538, 6801538,17113,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6842424, 6842424,17114,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6749797, 6749797,17115,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6588432, 6588432,17116,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
7453483, 7453483,17117,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8581379,  ,17118,07/18/2023,Name on file, $0.00,Quoine Pte Ltd
6844177, 6844177,17119,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6166142, 6166142,17120,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6770053, 6770053,17121,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
5308208, 5308208,9782,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6824511, 6824511,9783,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8573992,  ,9784,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6825227, 6825227,9785,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5453234, 5453234,9786,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6852786, 6852786,9787,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5989514, 5989514,9788,07/14/2023,Name on file, $0.00,FTX EU Ltd.
6751027, 6751027,9789,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5402555, 5402555,9790,07/14/2023,Name on file, $0.00,FTX EU Ltd.
6847689, 6847689,9791,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5886727, 5886727,9792,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6775493, 6775493,9793,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6849719, 6849719,9794,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
8574003,  ,9795,07/14/2023,Name on file, $0.00,FTX EU Ltd.
6783856, 6783856,9796,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6820891, 6820891,9797,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6828875, 6828875,9798,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6718727, 6718727,9799,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
7460433, 7460433,9800,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
5611258, 5611258,9801,07/14/2023,Name on file, $0.00,FTX Trading Ltd.
6724799, 6724799,64335,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6783962, 6783962,64336,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6153075, 6153075,64337,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631288,  ,64338,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6858905, 6858905,64339,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6793827, 6793827,38853,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
6836299, 6836299,38854,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
7046736, 7046736,38855,08/13/2023,Name on file, $0.00,FTX EU Ltd.
5583497, 5583497,38856,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
8604271,  ,38857,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
8604272,  ,38858,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
6717951, 6717951,38859,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
8604274,  ,38860,08/13/2023,Name on file, $0.00,FTX EU Ltd.
6518814, 6518814,38861,08/13/2023,Name on file, $0.00,FTX EU Ltd.
6729218, 6729218,38862,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
6850167, 6850167,38863,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
8604278,  ,38864,08/13/2023,Name on file, $0.00,FTX EU Ltd.
6781783, 6781783,38865,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
6108833, 6108833,38866,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
5721526, 5721526,38867,08/13/2023,Name on file, $0.00,FTX EU Ltd.
8604282,  ,38868,08/13/2023,Name on file, $0.00,FTX EU Ltd.
6821013, 6821013,38869,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
8604284,  ,38870,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
6789443, 6789443,38871,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
6696955, 6696955,38872,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
8585793,  ,21495,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
8585794,  ,21496,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6848789, 6848789,21497,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
8585796,  ,21498,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
7447291, 7447291,21499,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
7577151, 7577151,21500,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6853984, 6853984,21501,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6886819, 6886819,21502,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6747164, 6747164,21503,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
8585802,  ,21504,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6527078, 6527078,21505,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
8585804,  ,21506,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6819066, 6819066,21507,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6809921, 6809921,21508,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6832542, 6832542,21509,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6715705, 6715705,21510,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6853860, 6853860,21511,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
8585810,  ,21512,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
8585811,  ,21513,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6772851, 6772851,21514,07/21/2023,Name on file, $0.00,FTX Trading Ltd.
6756952, 6756952,10856,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6842585, 6842585,10857,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6840336, 6840336,10858,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
5682012, 5682012,10859,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
8575068,  ,10860,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6772594, 6772594,10861,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6828159, 6828159,10862,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
7458253, 7458253,10863,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6794325, 6794325,10864,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
5587088, 5587088,10865,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6852852, 6852852,10866,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
7578007, 7578007,10867,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6798447, 6798447,10868,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6020055, 6020055,10869,07/15/2023,Name on file, $0.00,FTX EU Ltd.
8575078,  ,10870,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6838358, 6838358,10871,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6837584, 6837584,10872,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6565924, 6565924,10873,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6635764, 6635764,10874,07/15/2023,Name on file, $0.00,FTX EU Ltd.
6788256, 6788256,10875,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6840210, 6840210,10827,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
7575831, 7575831,10828,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6848522, 6848522,10829,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6765668, 6765668,10830,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6764153, 6764153,10831,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
7458340, 7458340,10832,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6047921, 6047921,10833,07/15/2023,Name on file, $0.00,FTX EU Ltd.
8575042,  ,10834,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6850368, 6850368,10835,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
5923900, 5923900,10836,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
6549108, 6549108,10837,07/15/2023,Name on file, $0.00,FTX Trading Ltd.
